,x,z,IC
9813,306,21,1.0
9814,306,22,4.0
9815,306,23,4.0
9816,306,24,4.0
9817,306,25,4.0
9818,306,26,4.0
9819,306,27,4.0
9820,306,28,4.0
9821,306,29,4.0
9822,306,30,3.0
9823,306,31,3.0
9824,307,0,1.0
9825,307,1,1.0
9826,307,2,1.0
9827,307,3,1.0
9828,307,4,1.0
9829,307,5,1.0
9830,307,6,1.0
9831,307,7,1.0
9832,307,8,1.0
9833,307,9,1.0
9834,307,10,1.0
9835,307,11,1.0
9836,307,12,1.0
9837,307,13,1.0
9838,307,14,1.0
9839,307,15,1.0
9840,307,16,1.0
9841,307,17,1.0
9842,307,18,1.0
9843,307,19,1.0
9844,307,20,1.0
9845,307,21,1.0
9846,307,22,4.0
9847,307,23,4.0
9848,307,24,4.0
9849,307,25,4.0
9850,307,26,4.0
9851,307,27,4.0
9852,307,28,4.0
9853,307,29,4.0
9854,307,30,3.0
9855,307,31,3.0
9856,308,0,1.0
9857,308,1,1.0
9858,308,2,1.0
9859,308,3,1.0
9860,308,4,1.0
9861,308,5,1.0
9862,308,6,1.0
9863,308,7,1.0
9864,308,8,1.0
9865,308,9,1.0
9866,308,10,1.0
9867,308,11,1.0
9868,308,12,1.0
9869,308,13,1.0
9870,308,14,1.0
9871,308,15,1.0
9872,308,16,1.0
9873,308,17,1.0
9874,308,18,1.0
9875,308,19,1.0
9876,308,20,1.0
9877,308,21,1.0
9878,308,22,4.0
9879,308,23,4.0
9880,308,24,4.0
9881,308,25,4.0
9882,308,26,4.0
9883,308,27,4.0
9884,308,28,4.0
9885,308,29,4.0
9886,308,30,3.0
9887,308,31,3.0
9888,309,0,1.0
9889,309,1,1.0
9890,309,2,1.0
9891,309,3,1.0
9892,309,4,1.0
9893,309,5,1.0
9894,309,6,1.0
9895,309,7,1.0
9896,309,8,1.0
9897,309,9,1.0
9898,309,10,1.0
9899,309,11,1.0
9900,309,12,1.0
9901,309,13,1.0
9902,309,14,1.0
9903,309,15,1.0
9904,309,16,1.0
9905,309,17,1.0
9906,309,18,1.0
9907,309,19,1.0
9908,309,20,1.0
9909,309,21,1.0
9910,309,22,4.0
9911,309,23,4.0
9912,309,24,4.0
9913,309,25,4.0
9914,309,26,4.0
9915,309,27,4.0
9916,309,28,4.0
9917,309,29,4.0
9918,309,30,3.0
9919,309,31,3.0
9920,310,0,1.0
9921,310,1,1.0
9922,310,2,1.0
9923,310,3,1.0
9924,310,4,1.0
9925,310,5,1.0
9926,310,6,1.0
9927,310,7,1.0
9928,310,8,1.0
9929,310,9,1.0
9930,310,10,1.0
9931,310,11,1.0
9932,310,12,1.0
9933,310,13,1.0
9934,310,14,1.0
9935,310,15,1.0
9936,310,16,1.0
9937,310,17,1.0
9938,310,18,1.0
9939,310,19,1.0
9940,310,20,1.0
9941,310,21,1.0
9942,310,22,4.0
9943,310,23,4.0
9944,310,24,4.0
9945,310,25,4.0
9946,310,26,4.0
9947,310,27,4.0
9948,310,28,4.0
9949,310,29,4.0
9950,310,30,3.0
9951,310,31,3.0
9952,311,0,1.0
9953,311,1,1.0
9954,311,2,1.0
9955,311,3,1.0
9956,311,4,1.0
9957,311,5,1.0
9958,311,6,1.0
9959,311,7,1.0
9960,311,8,1.0
9961,311,9,1.0
9962,311,10,1.0
9963,311,11,1.0
9964,311,12,1.0
9965,311,13,1.0
9966,311,14,1.0
9967,311,15,1.0
9968,311,16,1.0
9969,311,17,1.0
9970,311,18,1.0
9971,311,19,1.0
9972,311,20,1.0
9973,311,21,1.0
9974,311,22,4.0
9975,311,23,4.0
9976,311,24,4.0
9977,311,25,4.0
9978,311,26,4.0
9979,311,27,4.0
9980,311,28,4.0
9981,311,29,4.0
9982,311,30,3.0
9983,311,31,3.0
9984,312,0,1.0
9985,312,1,1.0
9986,312,2,1.0
9987,312,3,1.0
9988,312,4,1.0
9989,312,5,1.0
9990,312,6,1.0
9991,312,7,1.0
9992,312,8,1.0
9993,312,9,1.0
9994,312,10,1.0
9995,312,11,1.0
9996,312,12,1.0
9997,312,13,1.0
9998,312,14,1.0
9999,312,15,1.0
10000,312,16,1.0
10001,312,17,1.0
10002,312,18,1.0
10003,312,19,1.0
10004,312,20,1.0
10005,312,21,1.0
10006,312,22,4.0
10007,312,23,4.0
10008,312,24,4.0
10009,312,25,4.0
10010,312,26,4.0
10011,312,27,4.0
10012,312,28,4.0
10013,312,29,4.0
10014,312,30,3.0
10015,312,31,3.0
10016,313,0,1.0
10017,313,1,1.0
10018,313,2,1.0
10019,313,3,1.0
10020,313,4,1.0
10021,313,5,1.0
10022,313,6,1.0
10023,313,7,1.0
10024,313,8,1.0
10025,313,9,1.0
10026,313,10,1.0
10027,313,11,1.0
10028,313,12,1.0
10029,313,13,1.0
10030,313,14,1.0
10031,313,15,1.0
10032,313,16,1.0
10033,313,17,1.0
10034,313,18,1.0
10035,313,19,1.0
10036,313,20,1.0
10037,313,21,1.0
10038,313,22,4.0
10039,313,23,4.0
10040,313,24,4.0
10041,313,25,4.0
10042,313,26,4.0
10043,313,27,4.0
10044,313,28,4.0
10045,313,29,3.0
10046,313,30,3.0
10047,313,31,3.0
10048,314,0,1.0
10049,314,1,1.0
10050,314,2,1.0
10051,314,3,1.0
10052,314,4,1.0
10053,314,5,1.0
10054,314,6,1.0
10055,314,7,1.0
10056,314,8,1.0
10057,314,9,1.0
10058,314,10,1.0
10059,314,11,1.0
10060,314,12,1.0
10061,314,13,1.0
10062,314,14,1.0
10063,314,15,1.0
10064,314,16,1.0
10065,314,17,1.0
10066,314,18,1.0
10067,314,19,1.0
10068,314,20,1.0
10069,314,21,1.0
10070,314,22,4.0
10071,314,23,4.0
10072,314,24,4.0
10073,314,25,4.0
10074,314,26,4.0
10075,314,27,4.0
10076,314,28,4.0
10077,314,29,3.0
10078,314,30,3.0
10079,314,31,3.0
10080,315,0,1.0
10081,315,1,1.0
10082,315,2,1.0
10083,315,3,1.0
10084,315,4,1.0
10085,315,5,1.0
10086,315,6,1.0
10087,315,7,1.0
10088,315,8,1.0
10089,315,9,1.0
10090,315,10,1.0
10091,315,11,1.0
10092,315,12,1.0
10093,315,13,1.0
10094,315,14,1.0
10095,315,15,1.0
10096,315,16,1.0
10097,315,17,1.0
10098,315,18,1.0
10099,315,19,1.0
10100,315,20,1.0
10101,315,21,1.0
10102,315,22,4.0
10103,315,23,4.0
10104,315,24,4.0
10105,315,25,4.0
10106,315,26,4.0
10107,315,27,4.0
10108,315,28,4.0
10109,315,29,3.0
10110,315,30,3.0
10111,315,31,3.0
10112,316,0,1.0
10113,316,1,1.0
10114,316,2,1.0
10115,316,3,1.0
10116,316,4,1.0
10117,316,5,1.0
10118,316,6,1.0
10119,316,7,1.0
10120,316,8,1.0
10121,316,9,1.0
10122,316,10,1.0
10123,316,11,1.0
10124,316,12,1.0
10125,316,13,1.0
10126,316,14,1.0
10127,316,15,1.0
10128,316,16,1.0
10129,316,17,1.0
10130,316,18,1.0
10131,316,19,1.0
10132,316,20,1.0
10133,316,21,1.0
10134,316,22,4.0
10135,316,23,4.0
10136,316,24,4.0
10137,316,25,4.0
10138,316,26,4.0
10139,316,27,4.0
10140,316,28,4.0
10141,316,29,3.0
10142,316,30,3.0
10143,316,31,3.0
10144,317,0,1.0
10145,317,1,1.0
10146,317,2,1.0
10147,317,3,1.0
10148,317,4,1.0
10149,317,5,1.0
10150,317,6,1.0
10151,317,7,1.0
10152,317,8,1.0
10153,317,9,1.0
10154,317,10,1.0
10155,317,11,1.0
10156,317,12,1.0
10157,317,13,1.0
10158,317,14,1.0
10159,317,15,1.0
10160,317,16,1.0
10161,317,17,1.0
10162,317,18,1.0
10163,317,19,1.0
10164,317,20,1.0
10165,317,21,1.0
10166,317,22,4.0
10167,317,23,4.0
10168,317,24,4.0
10169,317,25,4.0
10170,317,26,4.0
10171,317,27,4.0
10172,317,28,4.0
10173,317,29,3.0
10174,317,30,3.0
10175,317,31,3.0
10176,318,0,1.0
10177,318,1,1.0
10178,318,2,1.0
10179,318,3,1.0
10180,318,4,1.0
10181,318,5,1.0
10182,318,6,1.0
10183,318,7,1.0
10184,318,8,1.0
10185,318,9,1.0
10186,318,10,1.0
10187,318,11,1.0
10188,318,12,1.0
10189,318,13,1.0
10190,318,14,1.0
10191,318,15,1.0
10192,318,16,1.0
10193,318,17,1.0
10194,318,18,1.0
10195,318,19,1.0
10196,318,20,1.0
10197,318,21,1.0
10198,318,22,4.0
10199,318,23,4.0
10200,318,24,4.0
10201,318,25,4.0
10202,318,26,4.0
10203,318,27,4.0
10204,318,28,4.0
10205,318,29,3.0
10206,318,30,3.0
10207,318,31,3.0
10208,319,0,1.0
10209,319,1,1.0
10210,319,2,1.0
10211,319,3,1.0
10212,319,4,1.0
10213,319,5,1.0
10214,319,6,1.0
10215,319,7,1.0
10216,319,8,1.0
10217,319,9,1.0
10218,319,10,1.0
10219,319,11,1.0
10220,319,12,1.0
10221,319,13,1.0
10222,319,14,1.0
10223,319,15,1.0
10224,319,16,1.0
10225,319,17,1.0
10226,319,18,1.0
10227,319,19,1.0
10228,319,20,1.0
10229,319,21,1.0
10230,319,22,4.0
10231,319,23,4.0
10232,319,24,4.0
10233,319,25,4.0
10234,319,26,4.0
10235,319,27,4.0
10236,319,28,4.0
10237,319,29,3.0
10238,319,30,3.0
10239,319,31,3.0
10240,320,0,1.0
10241,320,1,1.0
10242,320,2,1.0
10243,320,3,1.0
10244,320,4,1.0
10245,320,5,1.0
10246,320,6,1.0
10247,320,7,1.0
10248,320,8,1.0
10249,320,9,1.0
10250,320,10,1.0
10251,320,11,1.0
10252,320,12,1.0
10253,320,13,1.0
10254,320,14,1.0
10255,320,15,1.0
10256,320,16,1.0
10257,320,17,1.0
10258,320,18,1.0
10259,320,19,1.0
10260,320,20,1.0
10261,320,21,1.0
10262,320,22,1.0
10263,320,23,4.0
10264,320,24,4.0
10265,320,25,4.0
10266,320,26,4.0
10267,320,27,4.0
10268,320,28,4.0
10269,320,29,3.0
10270,320,30,3.0
10271,320,31,3.0
10272,321,0,1.0
10273,321,1,1.0
10274,321,2,1.0
10275,321,3,1.0
10276,321,4,1.0
10277,321,5,1.0
10278,321,6,1.0
10279,321,7,1.0
10280,321,8,1.0
10281,321,9,1.0
10282,321,10,1.0
10283,321,11,1.0
10284,321,12,1.0
10285,321,13,1.0
10286,321,14,1.0
10287,321,15,1.0
10288,321,16,1.0
10289,321,17,1.0
10290,321,18,1.0
10291,321,19,1.0
10292,321,20,1.0
10293,321,21,1.0
10294,321,22,1.0
10295,321,23,4.0
10296,321,24,4.0
10297,321,25,4.0
10298,321,26,4.0
10299,321,27,4.0
10300,321,28,4.0
10301,321,29,3.0
10302,321,30,3.0
10303,321,31,3.0
10304,322,0,1.0
10305,322,1,1.0
10306,322,2,1.0
10307,322,3,1.0
10308,322,4,1.0
10309,322,5,1.0
10310,322,6,1.0
10311,322,7,1.0
10312,322,8,1.0
10313,322,9,1.0
10314,322,10,1.0
10315,322,11,1.0
10316,322,12,1.0
10317,322,13,1.0
10318,322,14,1.0
10319,322,15,1.0
10320,322,16,1.0
10321,322,17,1.0
10322,322,18,1.0
10323,322,19,1.0
10324,322,20,1.0
10325,322,21,1.0
10326,322,22,1.0
10327,322,23,4.0
10328,322,24,4.0
10329,322,25,4.0
10330,322,26,4.0
10331,322,27,4.0
10332,322,28,4.0
10333,322,29,3.0
10334,322,30,3.0
10335,322,31,3.0
10336,323,0,1.0
10337,323,1,1.0
10338,323,2,1.0
10339,323,3,1.0
10340,323,4,1.0
10341,323,5,1.0
10342,323,6,1.0
10343,323,7,1.0
10344,323,8,1.0
10345,323,9,1.0
10346,323,10,1.0
10347,323,11,1.0
10348,323,12,1.0
10349,323,13,1.0
10350,323,14,1.0
10351,323,15,1.0
10352,323,16,1.0
10353,323,17,1.0
10354,323,18,1.0
10355,323,19,1.0
10356,323,20,1.0
10357,323,21,1.0
10358,323,22,1.0
10359,323,23,4.0
10360,323,24,4.0
10361,323,25,4.0
10362,323,26,4.0
10363,323,27,4.0
10364,323,28,4.0
10365,323,29,3.0
10366,323,30,3.0
10367,323,31,3.0
10368,324,0,1.0
10369,324,1,1.0
10370,324,2,1.0
10371,324,3,1.0
10372,324,4,1.0
10373,324,5,1.0
10374,324,6,1.0
10375,324,7,1.0
10376,324,8,1.0
10377,324,9,1.0
10378,324,10,1.0
10379,324,11,1.0
10380,324,12,1.0
10381,324,13,1.0
10382,324,14,1.0
10383,324,15,1.0
10384,324,16,1.0
10385,324,17,1.0
10386,324,18,1.0
10387,324,19,1.0
10388,324,20,1.0
10389,324,21,1.0
10390,324,22,1.0
10391,324,23,4.0
10392,324,24,4.0
10393,324,25,4.0
10394,324,26,4.0
10395,324,27,4.0
10396,324,28,4.0
10397,324,29,3.0
10398,324,30,3.0
10399,324,31,3.0
10400,325,0,1.0
10401,325,1,1.0
10402,325,2,1.0
10403,325,3,1.0
10404,325,4,1.0
10405,325,5,1.0
10406,325,6,1.0
10407,325,7,1.0
10408,325,8,1.0
10409,325,9,1.0
10410,325,10,1.0
10411,325,11,1.0
10412,325,12,1.0
10413,325,13,1.0
10414,325,14,1.0
10415,325,15,1.0
10416,325,16,1.0
10417,325,17,1.0
10418,325,18,1.0
10419,325,19,1.0
10420,325,20,1.0
10421,325,21,1.0
10422,325,22,1.0
10423,325,23,4.0
10424,325,24,4.0
10425,325,25,4.0
10426,325,26,4.0
10427,325,27,4.0
10428,325,28,4.0
10429,325,29,3.0
10430,325,30,3.0
10431,325,31,3.0
10432,326,0,1.0
10433,326,1,1.0
10434,326,2,1.0
10435,326,3,1.0
10436,326,4,1.0
10437,326,5,1.0
10438,326,6,1.0
10439,326,7,1.0
10440,326,8,1.0
10441,326,9,1.0
10442,326,10,1.0
10443,326,11,1.0
10444,326,12,1.0
10445,326,13,1.0
10446,326,14,1.0
10447,326,15,1.0
10448,326,16,1.0
10449,326,17,1.0
10450,326,18,1.0
10451,326,19,1.0
10452,326,20,1.0
10453,326,21,1.0
10454,326,22,1.0
10455,326,23,4.0
10456,326,24,4.0
10457,326,25,4.0
10458,326,26,4.0
10459,326,27,4.0
10460,326,28,4.0
10461,326,29,3.0
10462,326,30,3.0
10463,326,31,3.0
10464,327,0,1.0
10465,327,1,1.0
10466,327,2,1.0
10467,327,3,1.0
10468,327,4,1.0
10469,327,5,1.0
10470,327,6,1.0
10471,327,7,1.0
10472,327,8,1.0
10473,327,9,1.0
10474,327,10,1.0
10475,327,11,1.0
10476,327,12,1.0
10477,327,13,1.0
10478,327,14,1.0
10479,327,15,1.0
10480,327,16,1.0
10481,327,17,1.0
10482,327,18,1.0
10483,327,19,1.0
10484,327,20,1.0
10485,327,21,1.0
10486,327,22,1.0
10487,327,23,4.0
10488,327,24,4.0
10489,327,25,4.0
10490,327,26,4.0
10491,327,27,4.0
10492,327,28,4.0
10493,327,29,3.0
10494,327,30,3.0
10495,327,31,3.0
10496,328,0,1.0
10497,328,1,1.0
10498,328,2,1.0
10499,328,3,1.0
10500,328,4,1.0
10501,328,5,1.0
10502,328,6,1.0
10503,328,7,1.0
10504,328,8,1.0
10505,328,9,1.0
10506,328,10,1.0
10507,328,11,1.0
10508,328,12,1.0
10509,328,13,1.0
10510,328,14,1.0
10511,328,15,1.0
10512,328,16,1.0
10513,328,17,1.0
10514,328,18,1.0
10515,328,19,1.0
10516,328,20,1.0
10517,328,21,1.0
10518,328,22,1.0
10519,328,23,4.0
10520,328,24,4.0
10521,328,25,4.0
10522,328,26,4.0
10523,328,27,4.0
10524,328,28,4.0
10525,328,29,3.0
10526,328,30,3.0
10527,328,31,3.0
10528,329,0,1.0
10529,329,1,1.0
10530,329,2,1.0
10531,329,3,1.0
10532,329,4,1.0
10533,329,5,1.0
10534,329,6,1.0
10535,329,7,1.0
10536,329,8,1.0
10537,329,9,1.0
10538,329,10,1.0
10539,329,11,1.0
10540,329,12,1.0
10541,329,13,1.0
10542,329,14,1.0
10543,329,15,1.0
10544,329,16,1.0
10545,329,17,1.0
10546,329,18,1.0
10547,329,19,1.0
10548,329,20,1.0
10549,329,21,1.0
10550,329,22,1.0
10551,329,23,4.0
10552,329,24,4.0
10553,329,25,4.0
10554,329,26,4.0
10555,329,27,4.0
10556,329,28,4.0
10557,329,29,3.0
10558,329,30,3.0
10559,329,31,3.0
10560,330,0,1.0
10561,330,1,1.0
10562,330,2,1.0
10563,330,3,1.0
10564,330,4,1.0
10565,330,5,1.0
10566,330,6,1.0
10567,330,7,1.0
10568,330,8,1.0
10569,330,9,1.0
10570,330,10,1.0
10571,330,11,1.0
10572,330,12,1.0
10573,330,13,1.0
10574,330,14,1.0
10575,330,15,1.0
10576,330,16,1.0
10577,330,17,1.0
10578,330,18,1.0
10579,330,19,1.0
10580,330,20,1.0
10581,330,21,1.0
10582,330,22,1.0
10583,330,23,4.0
10584,330,24,4.0
10585,330,25,4.0
10586,330,26,4.0
10587,330,27,4.0
10588,330,28,4.0
10589,330,29,3.0
10590,330,30,3.0
10591,330,31,3.0
10592,331,0,1.0
10593,331,1,1.0
10594,331,2,1.0
10595,331,3,1.0
10596,331,4,1.0
10597,331,5,1.0
10598,331,6,1.0
10599,331,7,1.0
10600,331,8,1.0
10601,331,9,1.0
10602,331,10,1.0
10603,331,11,1.0
10604,331,12,1.0
10605,331,13,1.0
10606,331,14,1.0
10607,331,15,1.0
10608,331,16,1.0
10609,331,17,1.0
10610,331,18,1.0
10611,331,19,1.0
10612,331,20,1.0
10613,331,21,1.0
10614,331,22,1.0
10615,331,23,4.0
10616,331,24,4.0
10617,331,25,4.0
10618,331,26,4.0
10619,331,27,4.0
10620,331,28,4.0
10621,331,29,3.0
10622,331,30,3.0
10623,331,31,3.0
10624,332,0,1.0
10625,332,1,1.0
10626,332,2,1.0
10627,332,3,1.0
10628,332,4,1.0
10629,332,5,1.0
10630,332,6,1.0
10631,332,7,1.0
10632,332,8,1.0
10633,332,9,1.0
10634,332,10,1.0
10635,332,11,1.0
10636,332,12,1.0
10637,332,13,1.0
10638,332,14,1.0
10639,332,15,1.0
10640,332,16,1.0
10641,332,17,1.0
10642,332,18,1.0
10643,332,19,1.0
10644,332,20,1.0
10645,332,21,1.0
10646,332,22,1.0
10647,332,23,4.0
10648,332,24,4.0
10649,332,25,4.0
10650,332,26,4.0
10651,332,27,4.0
10652,332,28,4.0
10653,332,29,3.0
10654,332,30,3.0
10655,332,31,3.0
10656,333,0,1.0
10657,333,1,1.0
10658,333,2,1.0
10659,333,3,1.0
10660,333,4,1.0
10661,333,5,1.0
10662,333,6,1.0
10663,333,7,1.0
10664,333,8,1.0
10665,333,9,1.0
10666,333,10,1.0
10667,333,11,1.0
10668,333,12,1.0
10669,333,13,1.0
10670,333,14,1.0
10671,333,15,1.0
10672,333,16,1.0
10673,333,17,1.0
10674,333,18,1.0
10675,333,19,1.0
10676,333,20,1.0
10677,333,21,1.0
10678,333,22,1.0
10679,333,23,4.0
10680,333,24,4.0
10681,333,25,4.0
10682,333,26,4.0
10683,333,27,4.0
10684,333,28,4.0
10685,333,29,3.0
10686,333,30,3.0
10687,333,31,3.0
10688,334,0,1.0
10689,334,1,1.0
10690,334,2,1.0
10691,334,3,1.0
10692,334,4,1.0
10693,334,5,1.0
10694,334,6,1.0
10695,334,7,1.0
10696,334,8,1.0
10697,334,9,1.0
10698,334,10,1.0
10699,334,11,1.0
10700,334,12,1.0
10701,334,13,1.0
10702,334,14,1.0
10703,334,15,1.0
10704,334,16,1.0
10705,334,17,1.0
10706,334,18,1.0
10707,334,19,1.0
10708,334,20,1.0
10709,334,21,1.0
10710,334,22,1.0
10711,334,23,4.0
10712,334,24,4.0
10713,334,25,4.0
10714,334,26,4.0
10715,334,27,4.0
10716,334,28,4.0
10717,334,29,3.0
10718,334,30,3.0
10719,334,31,3.0
10720,335,0,1.0
10721,335,1,1.0
10722,335,2,1.0
10723,335,3,1.0
10724,335,4,1.0
10725,335,5,1.0
10726,335,6,1.0
10727,335,7,1.0
10728,335,8,1.0
10729,335,9,1.0
10730,335,10,1.0
10731,335,11,1.0
10732,335,12,1.0
10733,335,13,1.0
10734,335,14,1.0
10735,335,15,1.0
10736,335,16,1.0
10737,335,17,1.0
10738,335,18,1.0
10739,335,19,1.0
10740,335,20,1.0
10741,335,21,1.0
10742,335,22,1.0
10743,335,23,4.0
10744,335,24,4.0
10745,335,25,4.0
10746,335,26,4.0
10747,335,27,4.0
10748,335,28,4.0
10749,335,29,3.0
10750,335,30,3.0
10751,335,31,3.0
10752,336,0,1.0
10753,336,1,1.0
10754,336,2,1.0
10755,336,3,1.0
10756,336,4,1.0
10757,336,5,1.0
10758,336,6,1.0
10759,336,7,1.0
10760,336,8,1.0
10761,336,9,1.0
10762,336,10,1.0
10763,336,11,1.0
10764,336,12,1.0
10765,336,13,1.0
10766,336,14,1.0
10767,336,15,1.0
10768,336,16,1.0
10769,336,17,1.0
10770,336,18,1.0
10771,336,19,1.0
10772,336,20,1.0
10773,336,21,1.0
10774,336,22,1.0
10775,336,23,1.0
10776,336,24,4.0
10777,336,25,4.0
10778,336,26,4.0
10779,336,27,4.0
10780,336,28,4.0
10781,336,29,3.0
10782,336,30,3.0
10783,336,31,3.0
10784,337,0,1.0
10785,337,1,1.0
10786,337,2,1.0
10787,337,3,1.0
10788,337,4,1.0
10789,337,5,1.0
10790,337,6,1.0
10791,337,7,1.0
10792,337,8,1.0
10793,337,9,1.0
10794,337,10,1.0
10795,337,11,1.0
10796,337,12,1.0
10797,337,13,1.0
10798,337,14,1.0
10799,337,15,1.0
10800,337,16,1.0
10801,337,17,1.0
10802,337,18,1.0
10803,337,19,1.0
10804,337,20,1.0
10805,337,21,1.0
10806,337,22,1.0
10807,337,23,1.0
10808,337,24,4.0
10809,337,25,4.0
10810,337,26,4.0
10811,337,27,4.0
10812,337,28,4.0
10813,337,29,3.0
10814,337,30,3.0
10815,337,31,3.0
10816,338,0,1.0
10817,338,1,1.0
10818,338,2,1.0
10819,338,3,1.0
10820,338,4,1.0
10821,338,5,1.0
10822,338,6,1.0
10823,338,7,1.0
10824,338,8,1.0
10825,338,9,1.0
10826,338,10,1.0
10827,338,11,1.0
10828,338,12,1.0
10829,338,13,1.0
10830,338,14,1.0
10831,338,15,1.0
10832,338,16,1.0
10833,338,17,1.0
10834,338,18,1.0
10835,338,19,1.0
10836,338,20,1.0
10837,338,21,1.0
10838,338,22,1.0
10839,338,23,1.0
10840,338,24,4.0
10841,338,25,4.0
10842,338,26,4.0
10843,338,27,4.0
10844,338,28,4.0
10845,338,29,3.0
10846,338,30,3.0
10847,338,31,3.0
10848,339,0,1.0
10849,339,1,1.0
10850,339,2,1.0
10851,339,3,1.0
10852,339,4,1.0
10853,339,5,1.0
10854,339,6,1.0
10855,339,7,1.0
10856,339,8,1.0
10857,339,9,1.0
10858,339,10,1.0
10859,339,11,1.0
10860,339,12,1.0
10861,339,13,1.0
10862,339,14,1.0
10863,339,15,1.0
10864,339,16,1.0
10865,339,17,1.0
10866,339,18,1.0
10867,339,19,1.0
10868,339,20,1.0
10869,339,21,1.0
10870,339,22,1.0
10871,339,23,1.0
10872,339,24,4.0
10873,339,25,4.0
10874,339,26,4.0
10875,339,27,4.0
10876,339,28,4.0
10877,339,29,3.0
10878,339,30,3.0
10879,339,31,3.0
10880,340,0,1.0
10881,340,1,1.0
10882,340,2,1.0
10883,340,3,1.0
10884,340,4,1.0
10885,340,5,1.0
10886,340,6,1.0
10887,340,7,1.0
10888,340,8,1.0
10889,340,9,1.0
10890,340,10,1.0
10891,340,11,1.0
10892,340,12,1.0
10893,340,13,1.0
10894,340,14,1.0
10895,340,15,1.0
10896,340,16,1.0
10897,340,17,1.0
10898,340,18,1.0
10899,340,19,1.0
10900,340,20,1.0
10901,340,21,1.0
10902,340,22,1.0
10903,340,23,1.0
10904,340,24,4.0
10905,340,25,4.0
10906,340,26,4.0
10907,340,27,4.0
10908,340,28,4.0
10909,340,29,3.0
10910,340,30,3.0
10911,340,31,3.0
10912,341,0,1.0
10913,341,1,1.0
10914,341,2,1.0
10915,341,3,1.0
10916,341,4,1.0
10917,341,5,1.0
10918,341,6,1.0
10919,341,7,1.0
10920,341,8,1.0
10921,341,9,1.0
10922,341,10,1.0
10923,341,11,1.0
10924,341,12,1.0
10925,341,13,1.0
10926,341,14,1.0
10927,341,15,1.0
10928,341,16,1.0
10929,341,17,1.0
10930,341,18,1.0
10931,341,19,1.0
10932,341,20,1.0
10933,341,21,1.0
10934,341,22,1.0
10935,341,23,1.0
10936,341,24,4.0
10937,341,25,4.0
10938,341,26,4.0
10939,341,27,4.0
10940,341,28,4.0
10941,341,29,3.0
10942,341,30,3.0
10943,341,31,3.0
10944,342,0,1.0
10945,342,1,1.0
10946,342,2,1.0
10947,342,3,1.0
10948,342,4,1.0
10949,342,5,1.0
10950,342,6,1.0
10951,342,7,1.0
10952,342,8,1.0
10953,342,9,1.0
10954,342,10,1.0
10955,342,11,1.0
10956,342,12,1.0
10957,342,13,1.0
10958,342,14,1.0
10959,342,15,1.0
10960,342,16,1.0
10961,342,17,1.0
10962,342,18,1.0
10963,342,19,1.0
10964,342,20,1.0
10965,342,21,1.0
10966,342,22,1.0
10967,342,23,1.0
10968,342,24,4.0
10969,342,25,4.0
10970,342,26,4.0
10971,342,27,4.0
10972,342,28,4.0
10973,342,29,3.0
10974,342,30,3.0
10975,342,31,3.0
10976,343,0,1.0
10977,343,1,1.0
10978,343,2,1.0
10979,343,3,1.0
10980,343,4,1.0
10981,343,5,1.0
10982,343,6,1.0
10983,343,7,1.0
10984,343,8,1.0
10985,343,9,1.0
10986,343,10,1.0
10987,343,11,1.0
10988,343,12,1.0
10989,343,13,1.0
10990,343,14,1.0
10991,343,15,1.0
10992,343,16,1.0
10993,343,17,1.0
10994,343,18,1.0
10995,343,19,1.0
10996,343,20,1.0
10997,343,21,1.0
10998,343,22,1.0
10999,343,23,1.0
11000,343,24,4.0
11001,343,25,4.0
11002,343,26,4.0
11003,343,27,4.0
11004,343,28,3.0
11005,343,29,3.0
11006,343,30,3.0
11007,343,31,3.0
11008,344,0,1.0
11009,344,1,1.0
11010,344,2,1.0
11011,344,3,1.0
11012,344,4,1.0
11013,344,5,1.0
11014,344,6,1.0
11015,344,7,1.0
11016,344,8,1.0
11017,344,9,1.0
11018,344,10,1.0
11019,344,11,1.0
11020,344,12,1.0
11021,344,13,1.0
11022,344,14,1.0
11023,344,15,1.0
11024,344,16,1.0
11025,344,17,1.0
11026,344,18,1.0
11027,344,19,1.0
11028,344,20,1.0
11029,344,21,1.0
11030,344,22,1.0
11031,344,23,1.0
11032,344,24,4.0
11033,344,25,4.0
11034,344,26,4.0
11035,344,27,4.0
11036,344,28,3.0
11037,344,29,3.0
11038,344,30,3.0
11039,344,31,3.0
11040,345,0,1.0
11041,345,1,1.0
11042,345,2,1.0
11043,345,3,1.0
11044,345,4,1.0
11045,345,5,1.0
11046,345,6,1.0
11047,345,7,1.0
11048,345,8,1.0
11049,345,9,1.0
11050,345,10,1.0
11051,345,11,1.0
11052,345,12,1.0
11053,345,13,1.0
11054,345,14,1.0
11055,345,15,1.0
11056,345,16,1.0
11057,345,17,1.0
11058,345,18,1.0
11059,345,19,1.0
11060,345,20,1.0
11061,345,21,1.0
11062,345,22,1.0
11063,345,23,1.0
11064,345,24,4.0
11065,345,25,4.0
11066,345,26,4.0
11067,345,27,4.0
11068,345,28,3.0
11069,345,29,3.0
11070,345,30,3.0
11071,345,31,3.0
11072,346,0,1.0
11073,346,1,1.0
11074,346,2,1.0
11075,346,3,1.0
11076,346,4,1.0
11077,346,5,1.0
11078,346,6,1.0
11079,346,7,1.0
11080,346,8,1.0
11081,346,9,1.0
11082,346,10,1.0
11083,346,11,1.0
11084,346,12,1.0
